ASSIGN	0xCB07C4	menubarclose.tga
ASSIGN	0xCB07C4	scenenewmodel.tga
ASSIGN	0xCB07C4	scenenewlight.tga
ASSIGN	0xCB07C4	scenenewcamera.tga
ASSIGN	0xCB07C4	scenenewfog.tga
ASSIGN	0xCB07C4	scenenewbaker.tga
ASSIGN	0xCB07C4	scenenewpaintproject.tga
ASSIGN	0xCB07C4	scenepresent.tga
ASSIGN	0xCB07C4	scenegroup.tga
ASSIGN	0xCB07C4	sceneduplicate.tga
ASSIGN	0xCB07C4	browsersearch.tga
ASSIGN	0xCB07C4	browsertagclose.tga
ASSIGN	0xCB07C4	filter.tga
ASSIGN	0xCF67E3	File Reference
ASSIGN	0xCF67E3	Mesh
ASSIGN	0xCF67E3	Groom
ASSIGN	0xCF67E3	Group
ASSIGN	0xCF67E3	Cage
ASSIGN	0xCB07C4	outlinebackground.tga
ASSIGN	0xCB07C4	outlinevertical.tga
ASSIGN	0xCB07C4	outlinehorizontal.tga
ASSIGN	0xCB07C4	outlinehorizontalnoroot.tga
ASSIGN	0xCB07C4	outlinegroupopen.tga
ASSIGN	0xCB07C4	outlinegroupclosed.tga
ASSIGN	0xCB07C4	outlinehighlight.tga
ASSIGN	0xCB07C4	outlinehighlightempty.tga
ASSIGN	0xCB07C4	outlinehighlighthover.tga
ASSIGN	0xCB07C4	outlineseparator.tga
ASSIGN	0xCB07C4	outlinecolumn.tga
ASSIGN	0xCB07C4	outlinevisibility.tga
ASSIGN	0xCB07C4	outlinevisibilityhidden.tga
ASSIGN	0xCB07C4	outlinelockicon.tga
ASSIGN	0xCB07C4	outlineunlockicon.tga
ASSIGN	0xCB07C4	outlineiconmesh.tga
ASSIGN	0xCB07C4	outlineiconsubmesh.tga
ASSIGN	0xCB07C4	outlineicongroup.tga
ASSIGN	0xCB07C4	outlineicondocument.tga
ASSIGN	0xCB07C4	outlineiconsky.tga
ASSIGN	0xCB07C4	outlineiconlight.tga
ASSIGN	0xCB07C4	outlineiconcamera.tga
ASSIGN	0xCB07C4	outlineiconexternal.tga
ASSIGN	0xCB07C4	outlineiconfog.tga
ASSIGN	0xCB07C4	outlineiconbaker.tga
ASSIGN	0xCB07C4	outlineiconbakersrc.tga
ASSIGN	0xCB07C4	outlineiconbakerdst.tga
ASSIGN	0xCB07C4	outlineiconbakerdstcage.tga
ASSIGN	0xCB07C4	outlineiconrender.tga
ASSIGN	0xCB07C4	outlineiconbackdrop.tga
ASSIGN	0xCB07C4	outlineiconshadowcatcher.tga
ASSIGN	0xCB07C4	outlineiconturntable.tga
ASSIGN	0xCB07C4	outlineiconpaintproject.tga
ASSIGN	0xCB07C4	outlineiconhair.tga
